episode,timestep,total_reward,original_reward,shaped_component,episode_length,rolling_median_20,rolling_median_100,rolling_mean_20,rolling_mean_100
1,3,0.3198736608028412,0.1698736250400543,0.15,3,0.1698736250400543,0.1698736250400543,0.1698736250400543,0.1698736250400543
2,4,-0.449999988079071,-0.5,0.05,1,-0.5,-0.5,-0.5,-0.5
3,8,0.5822204053401947,0.3822203576564789,0.2,4,0.3822203576564789,0.3822203576564789,0.3822203576564789,0.3822203576564789
4,326,118.05819395184515,115.60819336771964,2.4499999999999997,318,115.60819336771964,115.60819336771964,115.60819336771964,115.60819336771964
5,750,148.72580954432487,146.27580896019936,2.4499999999999997,424,146.27580896019936,146.27580896019936,146.27580896019936,146.27580896019936
6,872,45.68451380729675,43.234513223171234,2.4499999999999997,122,43.234513223171234,43.234513223171234,43.234513223171234,43.234513223171234
7,943,26.83439213037491,24.38439154624939,2.4499999999999997,71,24.38439154624939,24.38439154624939,24.38439154624939,24.38439154624939
8,1037,35.981100648641586,33.53110006451607,2.4499999999999997,94,33.53110006451607,33.53110006451607,33.53110006451607,33.53110006451607
9,1149,40.1357296705246,37.68572908639908,2.4499999999999997,112,37.68572908639908,37.68572908639908,37.68572908639908,37.68572908639908
10,1517,131.34842175245285,128.89842116832733,2.4499999999999997,368,128.89842116832733,128.89842116832733,128.89842116832733,128.89842116832733
11,1518,-0.449999988079071,-0.5,0.05,1,-0.5,-0.5,-0.5,-0.5
12,1523,0.963179647922516,0.7131795883178711,0.25,5,0.7131795883178711,0.7131795883178711,0.7131795883178711,0.7131795883178711
13,1580,21.707276552915573,19.25727596879005,2.4499999999999997,57,19.25727596879005,19.25727596879005,19.25727596879005,19.25727596879005
14,1703,46.01182234287262,43.5618217587471,2.4499999999999997,123,43.5618217587471,43.5618217587471,43.5618217587471,43.5618217587471
15,1839,50.14177829027176,47.69177770614624,2.4499999999999997,136,47.69177770614624,47.69177770614624,47.69177770614624,47.69177770614624
16,2936,357.2799503952265,354.82994981110096,2.4499999999999997,1097,354.82994981110096,354.82994981110096,354.82994981110096,354.82994981110096
17,3439,178.06055587530136,175.61055529117584,2.4499999999999997,503,175.61055529117584,175.61055529117584,175.61055529117584,175.61055529117584
18,3577,53.86744639277458,51.41744580864906,2.4499999999999997,138,51.41744580864906,51.41744580864906,51.41744580864906,51.41744580864906
19,3958,137.12093889713287,134.67093831300735,2.4499999999999997,381,134.67093831300735,134.67093831300735,134.67093831300735,134.67093831300735
20,4078,46.601063549518585,44.151062965393066,2.4499999999999997,120,43.39816749095917,44.151062965393066,70.05371293053031,44.151062965393066
21,4152,30.83471381664276,28.38471323251724,2.4499999999999997,74,43.39816749095917,28.38471323251724,71.46445491090417,28.38471323251724
22,4267,45.35894161462784,42.90894103050232,2.4499999999999997,115,43.39816749095917,42.90894103050232,73.63490196242928,42.90894103050232
23,5577,441.080782532692,438.6307819485664,2.4499999999999997,1310,43.85644236207008,438.6307819485664,95.5473300419748,438.6307819485664
24,5729,51.41065043210983,48.96064984798432,2.4499999999999997,152,43.85644236207008,48.96064984798432,92.214952865988,48.96064984798432
25,6104,115.43881663680077,112.98881605267523,2.4499999999999997,375,43.85644236207008,112.98881605267523,90.5506032206118,112.98881605267523
26,6266,53.318322509527206,50.86832192540169,2.4499999999999997,162,45.92142033576965,50.86832192540169,90.93229365572331,50.86832192540169
27,6498,73.87155872583389,71.42155814170837,2.4499999999999997,232,48.32621377706528,71.42155814170837,93.28415198549628,71.42155814170837
28,6631,45.19658806920052,42.746587485075,2.4499999999999997,133,48.32621377706528,42.746587485075,93.74492635652425,42.746587485075
29,7127,153.59453561902046,151.14453503489494,2.4499999999999997,496,49.914485886693,151.14453503489494,99.41786665394902,151.14453503489494
30,7504,121.64425763487816,119.19425705075264,2.4499999999999997,377,49.914485886693,119.19425705075264,98.93265844807028,119.19425705075264
31,7644,48.37287423014641,45.92287364602089,2.4499999999999997,140,49.914485886693,45.92287364602089,101.25380213037133,45.92287364602089
32,8152,156.01621688902378,153.56621630489826,2.4499999999999997,508,51.142883867025375,153.56621630489826,108.89645396620035,153.56621630489826
33,8528,116.29081243276596,113.84081184864044,2.4499999999999997,376,61.41950197517872,113.84081184864044,113.62563076019288,113.84081184864044
34,8905,127.99233976006508,125.54233917593956,2.4499999999999997,377,92.2051870971918,125.54233917593956,117.7246566310525,125.54233917593956
35,9070,54.99206402897835,52.54206344485283,2.4499999999999997,165,92.2051870971918,52.54206344485283,117.96717091798784,52.54206344485283
36,9221,55.59863460063934,53.148634016513824,2.4499999999999997,151,62.2850960791111,53.148634016513824,102.88310512825846,53.148634016513824
37,9224,0.1897267401218414,0.0397267043590545,0.15,3,52.84534873068333,0.0397267043590545,94.10456369891764,0.0397267043590545
38,9363,50.85614150762558,48.40614092350006,2.4499999999999997,139,52.84534873068333,48.40614092350006,93.95399845466018,48.40614092350006
39,9497,51.19463741779328,48.74463683366776,2.4499999999999997,134,51.70519268512726,48.74463683366776,89.6576833806932,48.74463683366776
40,9499,-0.1062420606613159,-0.2062420845031738,0.1,2,51.70519268512726,-0.2062420845031738,87.43981812819838,-0.2062420845031738
41,9644,51.53818640112877,49.08818581700325,2.4499999999999997,145,51.70519268512726,49.08818581700325,88.47499175742269,49.08818581700325
42,9659,5.233892321586609,4.483892142772675,0.7500000000000001,15,51.70519268512726,4.483892142772675,86.5537393130362,4.483892142772675
43,9667,2.234063744544983,1.8340636491775515,0.3999999999999999,8,49.97825387120247,1.8340636491775515,64.71390339806676,1.8340636491775515
44,9816,56.72173395752907,54.27173337340355,2.4499999999999997,149,51.70519268512726,54.27173337340355,64.97945757433772,54.27173337340355
45,9865,19.292606443166733,16.842605859041214,2.4499999999999997,49,49.97825387120247,16.842605859041214,60.172147064656016,16.842605859041214
46,11424,482.6077469587326,480.1577463746071,2.4499999999999997,1559,50.81512463092804,480.1577463746071,81.63661828711629,480.1577463746071
47,11647,83.94737359881401,81.49737301468849,2.4499999999999997,223,50.81512463092804,81.49737301468849,82.1404090307653,81.49737301468849
48,12450,249.88657696545124,247.4365763813257,2.4499999999999997,803,52.84534873068333,247.4365763813257,92.37490847557784,247.4365763813257
49,12864,126.77644823491572,124.3264476507902,2.4499999999999997,414,52.84534873068333,124.3264476507902,91.0340041063726,124.3264476507902
50,13669,243.3693235963583,240.9193230122328,2.4499999999999997,805,52.84534873068333,240.9193230122328,97.1202574044466,240.9193230122328
51,13913,75.60599476099014,73.15599417686462,2.4499999999999997,244,53.71018369495869,73.15599417686462,98.48191343098878,73.15599417686462
52,14487,178.71475575864315,176.26475517451763,2.4499999999999997,574,53.71018369495869,176.26475517451763,99.61684037446976,176.26475517451763
53,14912,130.19725823402405,127.74725764989851,2.4499999999999997,425,53.71018369495869,127.74725764989851,100.31216266453266,127.74725764989851
54,16169,376.11204302310944,373.6620424389839,2.4499999999999997,1257,53.71018369495869,373.6620424389839,112.71814782768487,373.6620424389839
55,16403,79.1136688888073,76.66366830468178,2.4499999999999997,234,63.71386377513409,76.66366830468178,113.92422807067632,76.66366830468178
56,16761,114.79051801562308,112.34051743149756,2.4499999999999997,358,74.9098312407732,112.34051743149756,116.88382224142552,112.34051743149756
57,17274,159.61336851119995,157.16336792707443,2.4499999999999997,513,79.08052065968513,157.16336792707443,124.74000430256127,157.16336792707443
58,19996,842.2196429669857,839.7696423828602,2.4499999999999997,2722,96.91894522309305,839.7696423828602,164.30817937552928,839.7696423828602
59,20120,43.35279256105423,40.90279197692871,2.4499999999999997,124,96.91894522309305,40.90279197692871,163.91608713269233,40.90279197692871
60,20274,54.084870874881744,51.63487029075623,2.4499999999999997,154,96.91894522309305,51.63487029075623,166.5081427514553,51.63487029075623
61,20982,217.2609024047852,214.81090182065964,2.4499999999999997,708,118.3334825411439,214.81090182065964,174.79427855163812,214.81090182065964
62,22079,323.4088285267353,320.9588279426098,2.4499999999999997,1097,126.03685265034436,320.9588279426098,190.61802534163,320.9588279426098
63,22496,127.4507824331522,125.00078184902668,2.4499999999999997,417,126.3740197494626,125.00078184902668,196.77636125162243,125.00078184902668
64,22903,127.22080151736736,124.77080093324184,2.4499999999999997,407,126.3740197494626,124.77080093324184,200.30131462961435,124.77080093324184
65,23057,51.13422772288322,48.684227138757706,2.4499999999999997,154,126.3740197494626,48.684227138757706,201.89339569360016,48.684227138757706
66,23183,46.29813042283058,43.84812983870506,2.4499999999999997,126,124.88579139113426,43.84812983870506,180.0779148668051,43.84812983870506
67,23301,42.70324066281319,40.25324007868767,2.4499999999999997,118,124.88579139113426,40.25324007868767,178.01570822000502,40.25324007868767
68,23453,52.90923598408699,50.45923539996147,2.4499999999999997,152,124.54862429201604,50.45923539996147,168.16684117093683,50.45923539996147
69,23577,42.036747336387634,39.58674675226212,2.4499999999999997,124,118.55565918236972,39.58674675226212,163.9298561260104,39.58674675226212
70,24093,158.14214634895325,155.69214576482773,2.4499999999999997,516,118.55565918236972,155.69214576482773,159.66849726364018,155.69214576482773
71,24239,51.72870868444443,49.27870810031891,2.4499999999999997,146,118.55565918236972,49.27870810031891,158.47463295981288,49.27870810031891
72,25040,248.13014934957027,245.6801487654448,2.4499999999999997,801,118.55565918236972,245.6801487654448,161.94540263935923,245.6801487654448
73,25419,124.26398929953577,121.81398871541025,2.4499999999999997,379,117.0772530734539,121.81398871541025,161.64873919263482,121.81398871541025
74,25932,164.56214860081673,162.1121480166912,2.4499999999999997,513,117.0772530734539,162.1121480166912,151.07124447152017,162.1121480166912
75,26182,82.86200939118862,80.4120088070631,2.4499999999999997,250,117.0772530734539,80.4120088070631,151.25866149663926,80.4120088070631
76,26334,54.97720789909363,52.52720731496811,2.4499999999999997,152,101.11299876123668,52.52720731496811,148.26799599081278,52.52720731496811
77,26757,143.44969269633293,140.9996921122074,2.4499999999999997,423,101.11299876123668,140.9996921122074,147.45981220006942,140.9996921122074
78,27561,274.06518590450287,271.6151853203773,2.4499999999999997,804,101.11299876123668,271.6151853203773,119.05208934694528,271.6151853203773
79,28645,352.65408155322075,350.20408096909523,2.4499999999999997,1084,123.29239482432604,350.20408096909523,134.5171537965536,350.20408096909523
80,28660,5.004507899284363,4.2545077204704285,0.7500000000000001,15,123.29239482432604,4.2545077204704285,132.14813566803932,4.2545077204704285
81,29178,177.63157650828362,175.1815759241581,2.4499999999999997,518,123.29239482432604,175.1815759241581,130.16666937321423,175.1815759241581
82,30265,351.864199206233,349.4141986221075,2.4499999999999997,1087,123.29239482432604,349.4141986221075,131.58943790718914,349.4141986221075
83,30549,104.26083582639694,101.81083524227142,2.4499999999999997,284,111.81241197884084,101.81083524227142,130.42994057685138,101.81083524227142
84,30602,19.00171783566475,16.55171725153923,2.4499999999999997,53,91.11142202466726,16.55171725153923,125.01898639276624,16.55171725153923
85,30699,36.36701220273972,33.9170116186142,2.4499999999999997,97,91.11142202466726,33.9170116186142,124.28062561675908,33.9170116186142
86,33995,1116.3263656198978,1113.8763650357723,2.4499999999999997,3296,111.81241197884084,1113.8763650357723,177.78203737661244,1113.8763650357723
87,34512,170.82831874489784,168.37831816077232,2.4499999999999997,517,131.40684041380882,168.37831816077232,184.18829128071667,168.37831816077232
88,34515,0.1606995463371276,0.0106995105743408,0.15,3,131.40684041380882,0.0106995105743408,181.6658644862473,0.0106995105743408
89,35896,455.71812281012535,453.26812222599983,2.4499999999999997,1381,148.34591893851757,453.26812222599983,202.34993325993415,453.26812222599983
90,37428,502.1305088400841,499.68050825595856,2.4499999999999997,1532,151.5559200644493,499.68050825595856,219.54935138449076,499.68050825595856
91,37991,198.9680243730545,196.51802378892896,2.4499999999999997,563,165.24523308873177,196.51802378892896,226.91131716892124,196.51802378892896
92,38611,212.89805245399475,210.44805186986923,2.4499999999999997,620,165.24523308873177,210.44805186986923,225.14971232414248,210.44805186986923
93,39125,179.37462876737118,176.92462818324566,2.4499999999999997,514,171.7799470424652,176.92462818324566,227.90524429753424,176.92462818324566
94,39988,291.08609084784985,288.6360902637243,2.4499999999999997,863,176.05310205370188,288.6360902637243,234.2314414098859,288.6360902637243
95,41085,360.46809516847134,358.0180945843458,2.4499999999999997,1097,186.7213259860873,358.0180945843458,248.11174569875,358.0180945843458
96,42361,416.2345981895924,413.7845976054669,2.4499999999999997,1276,203.4830378293991,413.7845976054669,266.17461521327493,413.7845976054669
97,42883,178.00886955857277,175.55886897444725,2.4499999999999997,522,203.4830378293991,175.55886897444725,267.9025740563869,175.55886897444725
98,43395,173.8675577044487,171.41755712032318,2.4499999999999997,512,186.7213259860873,171.41755712032318,262.89269264638426,171.41755712032318
99,51459,2724.785336345434,2722.3353357613087,2.4499999999999997,8064,186.7213259860873,2722.3353357613087,381.4992553859949,2722.3353357613087
100,54756,1113.7246144264936,1111.274613842368,2.4499999999999997,3297,203.4830378293991,107.0756763368845,436.8502606920898,178.6000140340626
101,57278,826.1985965073109,823.7485959231853,2.4499999999999997,2522,249.5420710667968,112.6646667420864,469.2786116920412,186.83580125704407
102,62118,1644.731671512127,1642.2816709280014,2.4499999999999997,4840,249.5420710667968,113.41481395065784,533.9219853073358,203.2636179663241
103,65516,1153.950030148029,1151.5000295639038,2.4499999999999997,3398,323.3270924240351,114.72450260818005,586.4064450234175,214.77479605838656
104,66893,479.0002662092447,476.5502656251192,2.4499999999999997,1377,385.90134609490633,116.51753444969654,609.4063724420964,218.38421678096057
105,67846,328.1967457979917,325.74674521386623,2.4499999999999997,953,385.90134609490633,116.51753444969654,623.997859121859,220.1789261434972
106,68935,380.4976711720228,378.0476705878973,2.4499999999999997,1089,368.0328825861216,120.50412288308144,587.2064243994653,223.5270577171445
107,71465,886.6448882520199,884.1948876678944,2.4499999999999997,2530,395.9161340966821,123.07021818310022,622.9972528748215,232.1251626783609
108,72844,469.7018437236548,467.2518431395292,2.4499999999999997,1379,433.5263599157333,124.54862429201604,646.3593100562691,236.46237010911108
109,73359,174.32000882923603,171.8700082451105,2.4499999999999997,515,395.9161340966821,124.88579139113426,632.2894043572247,237.8042129006982
110,73871,175.5227530002594,173.07275241613388,2.4499999999999997,512,368.0328825861216,124.88579139113426,615.9590165652335,238.24595621317624
111,74672,264.7729745209217,262.3229739367962,2.4499999999999997,801,368.0328825861216,125.27156051248312,619.2492640726268,240.87418595254425
112,75190,180.5447801053524,178.09477952122688,2.4499999999999997,518,368.0328825861216,126.64479841291904,617.6316004551948,242.6480019518733
113,77601,857.0469781756401,854.5969775915146,2.4499999999999997,2411,395.9161340966821,131.20909798145294,651.5152179256081,251.00139896810052
114,78116,180.41175204515457,177.96175146102905,2.4499999999999997,515,395.9161340966821,137.83531521260738,645.9815009854734,252.34539826512335
115,80528,854.4650899767876,852.015089392662,2.4499999999999997,2412,440.5182203724981,146.07211357355118,670.6813507258892,260.38863138198855
116,81333,276.7747769653797,274.3247763812542,2.4499999999999997,805,422.64975686371326,146.07211357355118,663.7083596646786,259.58357964769004
117,82145,284.35471680760384,281.9047162234783,2.4499999999999997,812,422.64975686371326,146.07211357355118,669.0256520271301,260.6465212570131
118,84971,979.1711818277836,976.721181243658,2.4499999999999997,2826,471.9010543823242,152.3553756698966,709.2908332332969,269.89955861136315
119,86354,469.7608975321055,467.3108969479799,2.4499999999999997,1383,467.2813700437546,154.629181034863,596.5396112926304,273.2259581977129
120,89050,974.0493812561036,971.599380671978,2.4499999999999997,2696,467.2813700437546,156.42775684595108,589.5558496341109,282.50044137477875
121,91876,978.1881023347378,975.7381017506124,2.4499999999999997,2826,467.2813700437546,159.63775797188282,597.1553249254823,291.9739752599597
122,92968,374.2794632613659,371.8294626772404,2.4499999999999997,1092,422.64975686371326,165.24523308873177,533.6327145129442,295.26318047642707
123,93472,184.18768501281735,181.73768442869184,2.4499999999999997,504,374.9385666325688,165.24523308873177,485.1445972561836,292.69424950122834
124,93987,174.1225125491619,171.6725119650364,2.4499999999999997,515,348.7881039455533,169.89793764054775,469.9007095731795,293.92136812239886
125,94500,178.84088890254498,176.39088831841946,2.4499999999999997,513,326.86708945035934,171.5450345426798,462.4329167284071,294.5553888450563
126,95307,278.6048043221235,276.154803737998,2.4499999999999997,807,279.02975998073816,171.77126010507345,457.3382733859122,296.80825366318226
